name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Chanderi Fabric-2358420,Printed Chanderi Fabric,Plain,44 Inches,"Lightweight & Sheer fabric/ Suitable for making dresses, saree, stoles, dupatta, blouses, skirts, lehenga, suits, kurti and more.",70% PES 30% PA,Red & White,0.15,2358420,390 per meter,390,polyester-fabrics>prints | prints>chanderi | latest-fabrics | spring-summer,"Commonly used for making or designing shirts, skirts, suits, sarees, ethnic wear, dresses, scarves, blouses, kurti etc.","Chanderi fabric, made from blend of polyamide and polyester. Chanderi fabric is a lightweight, silky and comfortable weave, it has a soft hand-feel and a sturdy, silken drape, along with a versatility that makes it suitable for an extended variety of garment uses. Commonly used for making dresses.","2358420-(4).jpg, 2358420-(2).jpg, 2358420-(3).jpg","printed chanderi fabrics, chanderi prints, digitals, digital prints, fabric for saree, fabric for suits, fabric for kurti, fabric for blouses, fabric for kurti, distorted stripes, red, 2358420",no ,in_stock,published 
Kalamkari Print-41389,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,41389,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"41389-(4).jpg, 41389-(2).jpg, 41389-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 41389",no ,in_stock,published 
Kalamkari Print-4614820,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4614820,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4614820-(4).jpg, 4614820-(2).jpg, 4614820-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 4614820",no ,in_stock,published 
Kalamkari Print-1611455,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,1611455,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"1611455-(4).jpg, 1611455-(2).jpg, 1611455-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 1611455",no ,in_stock,published 
Kalamkari Print-4269118,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4269118,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4269118-(4).jpg, 4269118-(2).jpg, 4269118-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 4269118",no ,in_stock,published 
Kalamkari Print-4546920,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4546920,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4546920-(4).jpg, 4546920-(2).jpg, 4546920-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 4546920",no ,in_stock,published 
Kalamkari Print-1ZH550,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,1ZH550,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"1ZH550-(4).jpg, 1ZH550-(2).jpg, 1ZH550-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 1ZH550",no ,in_stock,published 
Kalamkari Print-4266020,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4266020,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4266020-(4).jpg, 4266020-(2).jpg, 4266020-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 4266020",no ,in_stock,published 
Kalamkari Print-11348-2,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,11348-2,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"11348-2-(4).jpg, 11348-2-(2).jpg, 11348-2-(3).jpg, 11348-2-(5).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, brown, 11348-2",no ,in_stock,published 
Kalamkari Print-4598618,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4598618,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4598618-(4).jpg, 4598618-(2).jpg, 4598618-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, 4598618",no ,in_stock,published 
Kalamkari Print-2414418,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,2414418,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"2414418-(4).jpg, 2414418-(2).jpg, 2414418-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, 2414418",no ,in_stock,published 
Kalamkari Print-2ZG108,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,2ZG108,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"2ZG108-(4).jpg, 2ZG108-(2).jpg, 2ZG108-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, 2ZG108",no ,in_stock,published 
Kalamkari Print-2378219,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,2378219,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"2378219-(4).jpg, 2378219-(2).jpg, 2378219-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, 2378219",no ,in_stock,published 
Kalamkari Print-4336619,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,4336619,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"4336619-(4).jpg, 4336619-(2).jpg, 4336619-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, 4336619",no ,in_stock,published 
Kalamkari Print-919418,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,919418,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"919418-(4).jpg, 919418-(2).jpg, 919418-(3).jpg","kalamkari prints, printed kalamkari, kalamkari printed fabric, printed fabrc, printed klamkari, hand printed fabric, kalamkari, kalamkari deisgn, fabric for kurtis, fabric for suits, fabric fot tops, fabrc for blouses, fabric for skirts, fabric for dresses, fabric for trouser, fabric for ethnic wear, 919418",no ,in_stock,published 
Cotton Ikat-4272320,Cotton Ikat ,Plain ,44 Inches ,"Medium thickness fabric/ Used for making dresses, ethnics, tops, kurtis, kurta, gowns, skirts and more.",100% Cotton ,Multicolour,0.2,4272320,220 Per Meter ,220,cotton>ikats | latest-fabrics | spring-summer,"Cotton ikat fabric, suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.","Cotton ikat fabric is a 100% cotton fiber fabric with indian traditional weaving technique. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric.","4272320-(4).jpg, 4272320-(2).jpg, 4272320-(3).jpg","cotton ikat, ikats, ikat fabric, ikat cotton, cotton prints, printed cottonm ikat prints, ikat design, cotton fabric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for tops, fabric for blouses, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for short kurtas, ikat pattern, maroon, brown ,   4272320",no ,in_stock,published 
Cotton Ikat-4336320,Cotton Ikat ,Plain ,44 Inches ,"Medium thickness fabric/ Used for making dresses, ethnics, tops, kurtis, kurta, gowns, skirts and more.",100% Cotton ,Multicolour,0.2,4336320,400 Per Meter ,400,cotton>ikats | latest-fabrics | spring-summer,"Cotton ikat fabric, suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.","Cotton ikat fabric is a 100% cotton fiber fabric with indian traditional weaving technique. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric.","4336320-(4).jpg, 4336320-(2).jpg, 4336320-(3).jpg","cotton ikat, ikats, ikat fabric, ikat cotton, cotton prints, printed cottonm ikat prints, ikat design, cotton fabric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for tops, fabric for blouses, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for short kurtas, ikat pattern, blue ,   4336320",no ,in_stock,published 
Cotton Ikat-4315020,Cotton Ikat ,Plain ,44 Inches ,"Medium thickness fabric/ Used for making dresses, ethnics, tops, kurtis, kurta, gowns, skirts and more.",100% Cotton ,Multicolour,0.2,4315020,220 Per Meter ,220,cotton>ikats | latest-fabrics | spring-summer,"Cotton ikat fabric, suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.","Cotton ikat fabric is a 100% cotton fiber fabric with indian traditional weaving technique. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric.","4315020-(4).jpg, 4315020-(2).jpg, 4315020-(3).jpg","cotton ikat, ikats, ikat fabric, ikat cotton, cotton prints, printed cottonm ikat prints, ikat design, cotton fabric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for tops, fabric for blouses, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for short kurtas, ikat pattern, blue ,   4315020",no ,in_stock,published 
Cotton Ikat-4573120,Cotton Ikat ,Plain ,44 Inches ,"Medium thickness fabric/ Used for making dresses, ethnics, tops, kurtis, kurta, gowns, skirts and more.",100% Cotton ,Orange   ,0.2,4573120,220 Per Meter ,220,cotton>ikats | latest-fabrics | spring-summer,"Cotton ikat fabric, suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.","Cotton ikat fabric is a 100% cotton fiber fabric with indian traditional weaving technique. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric.","4573120-(4).jpg, 4573120-(2).jpg, 4573120-(3).jpg","cotton ikat, ikats, ikat fabric, ikat cotton, cotton prints, printed cottonm ikat prints, ikat design, cotton fabric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for tops, fabric for blouses, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for short kurtas, ikat pattern, orange  ,   4573120",no ,in_stock,published 
Cotton Ikat-446620,Cotton Ikat ,Plain ,44 Inches ,"Medium thickness fabric/ Used for making dresses, ethnics, tops, kurtis, kurta, gowns, skirts and more.",100% Cotton ,Multicolour,0.2,446620,220 Per Meter ,220,cotton>ikats | latest-fabrics | spring-summer,"Cotton ikat fabric, suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.","Cotton ikat fabric is a 100% cotton fiber fabric with indian traditional weaving technique. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric.","446620-(4).jpg, 446620-(2).jpg, 446620-(3).jpg","cotton ikat, ikats, ikat fabric, ikat cotton, cotton prints, printed cottonm ikat prints, ikat design, cotton fabric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for tops, fabric for blouses, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for short kurtas, ikat pattern, green, mustard ,   446620",no ,in_stock,published 
Cotton Ikat-4407520,Cotton Ikat ,Plain ,44 Inches ,"Medium thickness fabric/ Used for making dresses, ethnics, tops, kurtis, kurta, gowns, skirts and more.",100% Cotton ,Black & White ,0.2,4407520,530 Per Meter ,530,cotton>ikats | latest-fabrics | spring-summer,"Cotton ikat fabric, suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.","Cotton ikat fabric is a 100% cotton fiber fabric with indian traditional weaving technique. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric.","4407520-(4).jpg, 4407520-(2).jpg, 4407520-(3).jpg","cotton ikat, ikats, ikat fabric, ikat cotton, cotton prints, printed cottonm ikat prints, ikat design, cotton fabric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for tops, fabric for blouses, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for short kurtas, ikat pattern, black, white ,   4407520",no ,in_stock,published 
Printed Spun-2370820,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Mustard Yellow ,0.2,2370820,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2370820-(4).jpg, 2370820-(2).jpg, 2370820-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, yellow, 2370820",no,in_stock,published 
Printed Spun-2371420,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Red ,0.2,2371420,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371420-(4).jpg, 2371420-(2).jpg, 2371420-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, stripes, red, 2371420",no,in_stock,published 
Printed Spun-2371020,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Multicolour,0.2,2371020,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371020-(4).jpg, 2371020-(2).jpg, 2371020-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, brown , 2371020",no,in_stock,published 
Printed Spun-2371820,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Mustard Yellow ,0.2,2371820,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371820-(4).jpg, 2371820-(2).jpg, 2371820-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, yellow. red, 2371820",no,in_stock,published 
Printed Spun-2371720,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Multicolour,0.2,2371720,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371720-(4).jpg, 2371720-(2).jpg, 2371720-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, stripes, red, 2371720",no,in_stock,published 
Printed Spun-2370720,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Multicolour,0.2,2370720,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2370720-(4).jpg, 2370720-(2).jpg, 2370720-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, stripes, red, 2370720",no,in_stock,published 
Printed Spun-2371220,Spun ,Twill ,44 Inches ,"Mediumweight/ Soft Feel/ Used for kurtis, suits, ladies shirts, dresses, skirts.",100% Polyester ,Black,0.2,2371220,190 Per Meter ,190,polyester-fabrics>prints | latest-fabrics | prints>digitals | autumn-winter | trending-fabrics,"Printed Spun printed fabric is commonly used for making kurtis, suits, jackets, skirts, tops, dresses etc.","Printed spun fabric formed on twill weave of 100% Viscose, It is a very soft twill-weave fabric, tightly twisted, evenly spun yarns fabric, Spun is a winter wear fabric, which is suitable for dresses, suits, kurtis etc.","2371220-(4).jpg, 2371220-(2).jpg, 2371220-(3).jpg","Poly spun, printed spun, spun fabric, spun, spun prints, poly spun prints, winter fabrics, fabric for suits, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, fabric foe jackets, fabric for half jackets, floral print, flower print, black, red, 2371220",no,in_stock,published 
